,Country Code,Date,Measures,Num Measures
6776,POL,"Jan 21, 2020",No new mitigation,0.0
6777,POL,"Jan 22, 2020",No new mitigation,0.0
6778,POL,"Jan 23, 2020",No new mitigation,0.0
6779,POL,"Jan 24, 2020",No new mitigation,0.0
6780,POL,"Jan 25, 2020",No new mitigation,0.0
6781,POL,"Jan 26, 2020",No new mitigation,0.0
6782,POL,"Jan 27, 2020",No new mitigation,0.0
6783,POL,"Jan 28, 2020",No new mitigation,0.0
6784,POL,"Jan 29, 2020",No new mitigation,0.0
6785,POL,"Jan 30, 2020",No new mitigation,0.0
6786,POL,"Jan 31, 2020",No new mitigation,0.0
6787,POL,"Feb 01, 2020",No new mitigation,0.0
6788,POL,"Feb 02, 2020",No new mitigation,0.0
6789,POL,"Feb 03, 2020",No new mitigation,0.0
6790,POL,"Feb 04, 2020",No new mitigation,0.0
6791,POL,"Feb 05, 2020",No new mitigation,0.0
6792,POL,"Feb 06, 2020",No new mitigation,0.0
6793,POL,"Feb 07, 2020",No new mitigation,0.0
6794,POL,"Feb 08, 2020",No new mitigation,0.0
6795,POL,"Feb 09, 2020",No new mitigation,0.0
6796,POL,"Feb 10, 2020",No new mitigation,0.0
6797,POL,"Feb 11, 2020",No new mitigation,0.0
6798,POL,"Feb 12, 2020",No new mitigation,0.0
6799,POL,"Feb 13, 2020",No new mitigation,0.0
6800,POL,"Feb 14, 2020",No new mitigation,0.0
6801,POL,"Feb 15, 2020",No new mitigation,0.0
6802,POL,"Feb 16, 2020",No new mitigation,0.0
6803,POL,"Feb 17, 2020",No new mitigation,0.0
6804,POL,"Feb 18, 2020",No new mitigation,0.0
6805,POL,"Feb 19, 2020",case reporting | source tracing | ,2.0
6806,POL,"Feb 20, 2020",No new mitigation,2.0
6807,POL,"Feb 21, 2020",No new mitigation,2.0
6808,POL,"Feb 22, 2020",No new mitigation,2.0
6809,POL,"Feb 23, 2020",No new mitigation,2.0
6810,POL,"Feb 24, 2020",No new mitigation,2.0
6811,POL,"Feb 25, 2020",No new mitigation,2.0
6812,POL,"Feb 26, 2020",No new mitigation,2.0
6813,POL,"Feb 27, 2020",No new mitigation,2.0
6814,POL,"Feb 28, 2020",No new mitigation,2.0
6815,POL,"Feb 29, 2020",No new mitigation,2.0
6816,POL,"Mar 01, 2020",No new mitigation,2.0
6817,POL,"Mar 02, 2020",No new mitigation,2.0
6818,POL,"Mar 03, 2020",No new mitigation,2.0
6819,POL,"Mar 04, 2020",first case | ,3.0
6820,POL,"Mar 05, 2020",No new mitigation,3.0
6821,POL,"Mar 06, 2020",No new mitigation,3.0
6822,POL,"Mar 07, 2020",No new mitigation,3.0
6823,POL,"Mar 08, 2020",No new mitigation,3.0
6824,POL,"Mar 09, 2020",No new mitigation,3.0
6825,POL,"Mar 10, 2020",No new mitigation,3.0
6826,POL,"Mar 11, 2020",No new mitigation,3.0
6827,POL,"Mar 12, 2020",nursery schools closure | school closure | university closure | ,6.0
6828,POL,"Mar 13, 2020",No new mitigation,6.0
6829,POL,"Mar 14, 2020",international travel ban | ,7.0
6830,POL,"Mar 15, 2020",gathering of more than 50 people cancelled | ,8.0
6831,POL,"Mar 16, 2020",No new mitigation,8.0
6832,POL,"Mar 17, 2020",No new mitigation,8.0
6833,POL,"Mar 18, 2020",No new mitigation,8.0
6834,POL,"Mar 19, 2020",No new mitigation,8.0
6835,POL,"Mar 20, 2020",No new mitigation,8.0
6836,POL,"Mar 21, 2020",No new mitigation,8.0
6837,POL,"Mar 22, 2020",No new mitigation,8.0
6838,POL,"Mar 23, 2020",No new mitigation,8.0
6839,POL,"Mar 24, 2020",No new mitigation,8.0
6840,POL,"Mar 25, 2020",No new mitigation,8.0
6841,POL,"Mar 26, 2020",No new mitigation,8.0
6842,POL,"Mar 27, 2020",No new mitigation,8.0
6843,POL,"Mar 28, 2020",No new mitigation,8.0
6844,POL,"Mar 29, 2020",No new mitigation,8.0
6845,POL,"Mar 30, 2020",No new mitigation,8.0
6846,POL,"Mar 31, 2020",No new mitigation,8.0
6847,POL,"Apr 01, 2020",No new mitigation,8.0
6848,CZE,"Dec 17, 2019",No new mitigation,0.0
6849,CZE,"Dec 18, 2019",No new mitigation,0.0
6850,CZE,"Dec 19, 2019",No new mitigation,0.0
6851,CZE,"Dec 20, 2019",No new mitigation,0.0
6852,CZE,"Dec 21, 2019",No new mitigation,0.0
6853,CZE,"Dec 22, 2019",No new mitigation,0.0
6854,CZE,"Dec 23, 2019",No new mitigation,0.0
6855,CZE,"Dec 24, 2019",No new mitigation,0.0
6856,CZE,"Dec 25, 2019",No new mitigation,0.0
6857,CZE,"Dec 26, 2019",No new mitigation,0.0
6858,CZE,"Dec 27, 2019",No new mitigation,0.0
6859,CZE,"Dec 28, 2019",No new mitigation,0.0
6860,CZE,"Dec 29, 2019",No new mitigation,0.0
6861,CZE,"Dec 30, 2019",No new mitigation,0.0
6862,CZE,"Dec 31, 2019",No new mitigation,0.0
6863,CZE,"Jan 01, 2020",No new mitigation,0.0
6864,CZE,"Jan 02, 2020",No new mitigation,0.0
6865,CZE,"Jan 03, 2020",No new mitigation,0.0
6866,CZE,"Jan 04, 2020",No new mitigation,0.0
6867,CZE,"Jan 05, 2020",No new mitigation,0.0
6868,CZE,"Jan 06, 2020",No new mitigation,0.0
6869,CZE,"Jan 07, 2020",No new mitigation,0.0
6870,CZE,"Jan 08, 2020",No new mitigation,0.0
6871,CZE,"Jan 09, 2020",No new mitigation,0.0
6872,CZE,"Jan 10, 2020",No new mitigation,0.0
6873,CZE,"Jan 11, 2020",No new mitigation,0.0
6874,CZE,"Jan 12, 2020",No new mitigation,0.0
6875,CZE,"Jan 13, 2020",No new mitigation,0.0
6876,CZE,"Jan 14, 2020",No new mitigation,0.0
6877,CZE,"Jan 15, 2020",No new mitigation,0.0
6878,CZE,"Jan 16, 2020",No new mitigation,0.0
6879,CZE,"Jan 17, 2020",No new mitigation,0.0
6880,CZE,"Jan 18, 2020",No new mitigation,0.0
6881,CZE,"Jan 19, 2020",No new mitigation,0.0
6882,CZE,"Jan 20, 2020",No new mitigation,0.0
6883,CZE,"Jan 21, 2020",No new mitigation,0.0
6884,CZE,"Jan 22, 2020",No new mitigation,0.0
6885,CZE,"Jan 23, 2020",No new mitigation,0.0
6886,CZE,"Jan 24, 2020",No new mitigation,0.0
6887,CZE,"Jan 25, 2020",No new mitigation,0.0
6888,CZE,"Jan 26, 2020",No new mitigation,0.0
6889,CZE,"Jan 27, 2020",hygiene enforcement | ,1.0
6890,CZE,"Jan 28, 2020",No new mitigation,1.0
6891,CZE,"Jan 29, 2020",No new mitigation,1.0
6892,CZE,"Jan 30, 2020",public announcement | ,2.0
6893,CZE,"Jan 31, 2020",public hygiene | ,3.0
6894,CZE,"Feb 01, 2020",No new mitigation,3.0
6895,CZE,"Feb 02, 2020",No new mitigation,3.0
6896,CZE,"Feb 03, 2020",business suspension | international travel ban | ,5.0
6897,CZE,"Feb 04, 2020",No new mitigation,5.0
6898,CZE,"Feb 05, 2020",No new mitigation,5.0
6899,CZE,"Feb 06, 2020",No new mitigation,5.0
6900,CZE,"Feb 07, 2020",hygiene enforcement | ,6.0
6901,CZE,"Feb 08, 2020",No new mitigation,6.0
6902,CZE,"Feb 09, 2020",No new mitigation,6.0
6903,CZE,"Feb 10, 2020",No new mitigation,6.0
6904,CZE,"Feb 11, 2020",No new mitigation,6.0
6905,CZE,"Feb 12, 2020",No new mitigation,6.0
6906,CZE,"Feb 13, 2020",public announcement | ,7.0
6907,CZE,"Feb 14, 2020",No new mitigation,7.0
6908,CZE,"Feb 15, 2020",No new mitigation,7.0
6909,CZE,"Feb 16, 2020",No new mitigation,7.0
6910,CZE,"Feb 17, 2020",No new mitigation,7.0
6911,CZE,"Feb 18, 2020",No new mitigation,7.0
6912,CZE,"Feb 19, 2020",No new mitigation,7.0
6913,CZE,"Feb 20, 2020",No new mitigation,7.0
6914,CZE,"Feb 21, 2020",No new mitigation,7.0
6915,CZE,"Feb 22, 2020",No new mitigation,7.0
6916,CZE,"Feb 23, 2020",No new mitigation,7.0
6917,CZE,"Feb 24, 2020",public announcement | ,8.0
6918,CZE,"Feb 25, 2020",outbound travel warning | ,9.0
6919,CZE,"Feb 26, 2020",international traveller screening | ,10.0
6920,CZE,"Feb 27, 2020",public announcement | special management arrangements | ,12.0
6921,CZE,"Feb 28, 2020",No new mitigation,12.0
6922,CZE,"Feb 29, 2020",No new mitigation,12.0
6923,CZE,"Mar 01, 2020",case reporting | first case | ,14.0
6924,CZE,"Mar 02, 2020",No new mitigation,14.0
6925,CZE,"Mar 03, 2020",prohibition of medicine export | ,15.0
6926,CZE,"Mar 04, 2020",public hygiene | ,16.0
6927,CZE,"Mar 05, 2020",prohibition of medicine export | ,17.0
6928,CZE,"Mar 06, 2020",No new mitigation,17.0
6929,CZE,"Mar 07, 2020",No new mitigation,17.0
6930,CZE,"Mar 08, 2020",14 days | contact isolation | ,19.0
6931,CZE,"Mar 09, 2020",No new mitigation,19.0
6932,CZE,"Mar 10, 2020",visiting in hospital banned | ,20.0
6933,CZE,"Mar 11, 2020",No new mitigation,20.0
6934,CZE,"Mar 12, 2020",emergency declaration | special management arrangements | ,22.0
6935,CZE,"Mar 13, 2020",outbound traveller ban | ,23.0
6936,CZE,"Mar 14, 2020",business suspension | restaurant limitations | ,25.0
6937,CZE,"Mar 15, 2020",No new mitigation,25.0
6938,CZE,"Mar 16, 2020",domestic travel ban | social distancing | ,27.0
6939,CZE,"Mar 17, 2020",prohibition of medicine export | ,28.0
6940,CZE,"Mar 18, 2020",No new mitigation,28.0
6941,CZE,"Mar 19, 2020",domestic travel limitation | ,29.0
6942,CZE,"Mar 20, 2020",No new mitigation,29.0
6943,CZE,"Mar 21, 2020",No new mitigation,29.0
6944,CZE,"Mar 22, 2020",No new mitigation,29.0
6945,CZE,"Mar 23, 2020",No new mitigation,29.0
6946,CZE,"Mar 24, 2020",No new mitigation,29.0
6947,CZE,"Mar 25, 2020",No new mitigation,29.0
6948,CZE,"Mar 26, 2020",No new mitigation,29.0
6949,CZE,"Mar 27, 2020",No new mitigation,29.0
6950,CZE,"Mar 28, 2020",No new mitigation,29.0
6951,CZE,"Mar 29, 2020",No new mitigation,29.0
6952,CZE,"Mar 30, 2020",No new mitigation,29.0
6953,CZE,"Mar 31, 2020",No new mitigation,29.0
6954,CZE,"Apr 01, 2020",No new mitigation,29.0
6955,LTU,"Dec 17, 2019",No new mitigation,0.0
6956,LTU,"Dec 18, 2019",No new mitigation,0.0
6957,LTU,"Dec 19, 2019",No new mitigation,0.0
6958,LTU,"Dec 20, 2019",No new mitigation,0.0
6959,LTU,"Dec 21, 2019",No new mitigation,0.0
6960,LTU,"Dec 22, 2019",No new mitigation,0.0
6961,LTU,"Dec 23, 2019",No new mitigation,0.0
6962,LTU,"Dec 24, 2019",No new mitigation,0.0
6963,LTU,"Dec 25, 2019",No new mitigation,0.0
6964,LTU,"Dec 26, 2019",No new mitigation,0.0
6965,LTU,"Dec 27, 2019",No new mitigation,0.0
6966,LTU,"Dec 28, 2019",No new mitigation,0.0
6967,LTU,"Dec 29, 2019",No new mitigation,0.0
6968,LTU,"Dec 30, 2019",No new mitigation,0.0
6969,LTU,"Dec 31, 2019",No new mitigation,0.0
6970,LTU,"Jan 01, 2020",No new mitigation,0.0
6971,LTU,"Jan 02, 2020",No new mitigation,0.0
6972,LTU,"Jan 03, 2020",No new mitigation,0.0
6973,LTU,"Jan 04, 2020",No new mitigation,0.0
6974,LTU,"Jan 05, 2020",No new mitigation,0.0
6975,LTU,"Jan 06, 2020",No new mitigation,0.0
6976,LTU,"Jan 07, 2020",No new mitigation,0.0
6977,LTU,"Jan 08, 2020",No new mitigation,0.0
6978,LTU,"Jan 09, 2020",No new mitigation,0.0
6979,LTU,"Jan 10, 2020",No new mitigation,0.0
6980,LTU,"Jan 11, 2020",No new mitigation,0.0
6981,LTU,"Jan 12, 2020",No new mitigation,0.0
6982,LTU,"Jan 13, 2020",No new mitigation,0.0
6983,LTU,"Jan 14, 2020",No new mitigation,0.0
6984,LTU,"Jan 15, 2020",No new mitigation,0.0
6985,LTU,"Jan 16, 2020",No new mitigation,0.0
6986,LTU,"Jan 17, 2020",No new mitigation,0.0
6987,LTU,"Jan 18, 2020",No new mitigation,0.0
6988,LTU,"Jan 19, 2020",No new mitigation,0.0
6989,LTU,"Jan 20, 2020",No new mitigation,0.0
6990,LTU,"Jan 21, 2020",No new mitigation,0.0
6991,LTU,"Jan 22, 2020",No new mitigation,0.0
6992,LTU,"Jan 23, 2020",No new mitigation,0.0
6993,LTU,"Jan 24, 2020",No new mitigation,0.0
6994,LTU,"Jan 25, 2020",No new mitigation,0.0
6995,LTU,"Jan 26, 2020",No new mitigation,0.0
6996,LTU,"Jan 27, 2020",No new mitigation,0.0
6997,LTU,"Jan 28, 2020",No new mitigation,0.0
6998,LTU,"Jan 29, 2020",No new mitigation,0.0
6999,LTU,"Jan 30, 2020",No new mitigation,0.0
7000,LTU,"Jan 31, 2020",No new mitigation,0.0
7001,LTU,"Feb 01, 2020",No new mitigation,0.0
7002,LTU,"Feb 02, 2020",No new mitigation,0.0
7003,LTU,"Feb 03, 2020",No new mitigation,0.0
7004,LTU,"Feb 04, 2020",No new mitigation,0.0
7005,LTU,"Feb 05, 2020",No new mitigation,0.0
7006,LTU,"Feb 06, 2020",No new mitigation,0.0
7007,LTU,"Feb 07, 2020",No new mitigation,0.0
7008,LTU,"Feb 08, 2020",No new mitigation,0.0
7009,LTU,"Feb 09, 2020",No new mitigation,0.0
7010,LTU,"Feb 10, 2020",No new mitigation,0.0
7011,LTU,"Feb 11, 2020",No new mitigation,0.0
7012,LTU,"Feb 12, 2020",No new mitigation,0.0
7013,LTU,"Feb 13, 2020",No new mitigation,0.0
7014,LTU,"Feb 14, 2020",No new mitigation,0.0
7015,LTU,"Feb 15, 2020",No new mitigation,0.0
7016,LTU,"Feb 16, 2020",No new mitigation,0.0
7017,LTU,"Feb 17, 2020",No new mitigation,0.0
7018,LTU,"Feb 18, 2020",No new mitigation,0.0
7019,LTU,"Feb 19, 2020",No new mitigation,0.0
7020,LTU,"Feb 20, 2020",No new mitigation,0.0
7021,LTU,"Feb 21, 2020",No new mitigation,0.0
7022,LTU,"Feb 22, 2020",No new mitigation,0.0
7023,LTU,"Feb 23, 2020",No new mitigation,0.0
7024,LTU,"Feb 24, 2020",No new mitigation,0.0
7025,LTU,"Feb 25, 2020",No new mitigation,0.0
7026,LTU,"Feb 26, 2020",No new mitigation,0.0
7027,LTU,"Feb 27, 2020",No new mitigation,0.0
7028,LTU,"Feb 28, 2020",case reporting | first case | source tracing | ,3.0
7029,LTU,"Feb 29, 2020",No new mitigation,3.0
7030,LTU,"Mar 01, 2020",No new mitigation,3.0
7031,LTU,"Mar 02, 2020",No new mitigation,3.0
7032,LTU,"Mar 03, 2020",No new mitigation,3.0
7033,LTU,"Mar 04, 2020",No new mitigation,3.0
7034,LTU,"Mar 05, 2020",No new mitigation,3.0
7035,LTU,"Mar 06, 2020",No new mitigation,3.0
7036,LTU,"Mar 07, 2020",No new mitigation,3.0
7037,LTU,"Mar 08, 2020",No new mitigation,3.0
7038,LTU,"Mar 09, 2020",No new mitigation,3.0
7039,LTU,"Mar 10, 2020",No new mitigation,3.0
7040,LTU,"Mar 11, 2020",No new mitigation,3.0
7041,LTU,"Mar 12, 2020",business suspension | closure nonessential stores | social distancing | ,6.0
7042,LTU,"Mar 13, 2020",No new mitigation,6.0
7043,LTU,"Mar 14, 2020",No new mitigation,6.0
7044,LTU,"Mar 15, 2020",No new mitigation,6.0
7045,LTU,"Mar 16, 2020",business suspension | closure nonessential stores | ,8.0
7046,LTU,"Mar 17, 2020",No new mitigation,8.0
7047,LTU,"Mar 18, 2020",No new mitigation,8.0
7048,LTU,"Mar 19, 2020",No new mitigation,8.0
7049,LTU,"Mar 20, 2020",No new mitigation,8.0
7050,LTU,"Mar 21, 2020",No new mitigation,8.0
7051,LTU,"Mar 22, 2020",No new mitigation,8.0
7052,LTU,"Mar 23, 2020",No new mitigation,8.0
7053,LTU,"Mar 24, 2020",No new mitigation,8.0
7054,LTU,"Mar 25, 2020",No new mitigation,8.0
7055,LTU,"Mar 26, 2020",No new mitigation,8.0
7056,LTU,"Mar 27, 2020",No new mitigation,8.0
7057,LTU,"Mar 28, 2020",No new mitigation,8.0
7058,LTU,"Mar 29, 2020",No new mitigation,8.0
7059,LTU,"Mar 30, 2020",No new mitigation,8.0
7060,LTU,"Mar 31, 2020",No new mitigation,8.0
7061,LTU,"Apr 01, 2020",No new mitigation,8.0
7062,SGP,"Dec 17, 2019",No new mitigation,0.0
7063,SGP,"Dec 18, 2019",No new mitigation,0.0
7064,SGP,"Dec 19, 2019",No new mitigation,0.0
7065,SGP,"Dec 20, 2019",No new mitigation,0.0
7066,SGP,"Dec 21, 2019",No new mitigation,0.0
7067,SGP,"Dec 22, 2019",No new mitigation,0.0
7068,SGP,"Dec 23, 2019",No new mitigation,0.0
7069,SGP,"Dec 24, 2019",No new mitigation,0.0
7070,SGP,"Dec 25, 2019",No new mitigation,0.0
7071,SGP,"Dec 26, 2019",No new mitigation,0.0
7072,SGP,"Dec 27, 2019",No new mitigation,0.0
7073,SGP,"Dec 28, 2019",No new mitigation,0.0
7074,SGP,"Dec 29, 2019",No new mitigation,0.0
7075,SGP,"Dec 30, 2019",No new mitigation,0.0
7076,SGP,"Dec 31, 2019",No new mitigation,0.0
7077,SGP,"Jan 01, 2020",No new mitigation,0.0
7078,SGP,"Jan 02, 2020",No new mitigation,0.0
7079,SGP,"Jan 03, 2020",No new mitigation,0.0
7080,SGP,"Jan 04, 2020",No new mitigation,0.0
7081,SGP,"Jan 05, 2020",No new mitigation,0.0
7082,SGP,"Jan 06, 2020",No new mitigation,0.0
7083,SGP,"Jan 07, 2020",No new mitigation,0.0
7084,SGP,"Jan 08, 2020",No new mitigation,0.0
7085,SGP,"Jan 09, 2020",No new mitigation,0.0
7086,SGP,"Jan 10, 2020",No new mitigation,0.0
7087,SGP,"Jan 11, 2020",No new mitigation,0.0
7088,SGP,"Jan 12, 2020",No new mitigation,0.0
7089,SGP,"Jan 13, 2020",No new mitigation,0.0
7090,SGP,"Jan 14, 2020",No new mitigation,0.0
7091,SGP,"Jan 15, 2020",No new mitigation,0.0
7092,SGP,"Jan 16, 2020",No new mitigation,0.0
7093,SGP,"Jan 17, 2020",No new mitigation,0.0
7094,SGP,"Jan 18, 2020",No new mitigation,0.0
7095,SGP,"Jan 19, 2020",No new mitigation,0.0
7096,SGP,"Jan 20, 2020",No new mitigation,0.0
7097,SGP,"Jan 21, 2020",No new mitigation,0.0
7098,SGP,"Jan 22, 2020",No new mitigation,0.0
7099,SGP,"Jan 23, 2020",contact isolation | contact tracing | ,2.0
7100,SGP,"Jan 24, 2020",No new mitigation,2.0
7101,SGP,"Jan 25, 2020",No new mitigation,2.0
7102,SGP,"Jan 26, 2020",No new mitigation,2.0
7103,SGP,"Jan 27, 2020",quarantine | ,3.0
7104,SGP,"Jan 28, 2020",contact isolation | contact tracing | ,5.0
7105,SGP,"Jan 29, 2020",border with China closed | international travel ban | ,7.0
7106,SGP,"Jan 30, 2020",No new mitigation,7.0
7107,SGP,"Jan 31, 2020",No new mitigation,7.0
7108,SGP,"Feb 01, 2020",border with China closed | international travel ban | ,9.0
7109,SGP,"Feb 02, 2020",event cancellation | ,10.0
7110,SGP,"Feb 03, 2020",No new mitigation,10.0
7111,SGP,"Feb 04, 2020",No new mitigation,10.0
7112,SGP,"Feb 05, 2020",No new mitigation,10.0
7113,SGP,"Feb 06, 2020",No new mitigation,10.0
7114,SGP,"Feb 07, 2020",event cancellation | school closure | ,12.0
7115,SGP,"Feb 08, 2020",No new mitigation,12.0
7116,SGP,"Feb 09, 2020",university closure | ,13.0
7117,SGP,"Feb 10, 2020",No new mitigation,13.0
7118,SGP,"Feb 11, 2020",No new mitigation,13.0
7119,SGP,"Feb 12, 2020",No new mitigation,13.0
7120,SGP,"Feb 13, 2020",No new mitigation,13.0
7121,SGP,"Feb 14, 2020",No new mitigation,13.0
7122,SGP,"Feb 15, 2020",No new mitigation,13.0
7123,SGP,"Feb 16, 2020",No new mitigation,13.0
7124,SGP,"Feb 17, 2020",No new mitigation,13.0
7125,SGP,"Feb 18, 2020",No new mitigation,13.0
7126,SGP,"Feb 19, 2020",No new mitigation,13.0
7127,SGP,"Feb 20, 2020",No new mitigation,13.0
7128,SGP,"Feb 21, 2020",No new mitigation,13.0
7129,SGP,"Feb 22, 2020",No new mitigation,13.0
7130,SGP,"Feb 23, 2020",No new mitigation,13.0
7131,SGP,"Feb 24, 2020",No new mitigation,13.0
7132,SGP,"Feb 25, 2020",No new mitigation,13.0
7133,SGP,"Feb 26, 2020",traveller quarantine | ,14.0
7134,SGP,"Feb 27, 2020",No new mitigation,14.0
7135,SGP,"Feb 28, 2020",No new mitigation,14.0
7136,SGP,"Feb 29, 2020",No new mitigation,14.0
7137,SGP,"Mar 01, 2020",No new mitigation,14.0
7138,SGP,"Mar 02, 2020",No new mitigation,14.0
7139,SGP,"Mar 03, 2020",No new mitigation,14.0
7140,SGP,"Mar 04, 2020",international travel ban | ,15.0
7141,SGP,"Mar 05, 2020",No new mitigation,15.0
7142,SGP,"Mar 06, 2020",No new mitigation,15.0
7143,SGP,"Mar 07, 2020",No new mitigation,15.0
7144,SGP,"Mar 08, 2020",No new mitigation,15.0
7145,SGP,"Mar 09, 2020",No new mitigation,15.0
7146,SGP,"Mar 10, 2020",No new mitigation,15.0
7147,SGP,"Mar 11, 2020",No new mitigation,15.0
7148,SGP,"Mar 12, 2020",No new mitigation,15.0
7149,SGP,"Mar 13, 2020",event cancellation | ,16.0
7150,SGP,"Mar 14, 2020",No new mitigation,16.0
7151,SGP,"Mar 15, 2020",international travel ban | ,17.0
7152,SGP,"Mar 16, 2020",No new mitigation,17.0
7153,SGP,"Mar 17, 2020",No new mitigation,17.0
7154,SGP,"Mar 18, 2020",No new mitigation,17.0
7155,SGP,"Mar 19, 2020",No new mitigation,17.0
7156,SGP,"Mar 20, 2020",compulsory isolation | traveller quarantine | ,19.0
7157,SGP,"Mar 21, 2020",No new mitigation,19.0
7158,SGP,"Mar 22, 2020",No new mitigation,19.0
7159,SGP,"Mar 23, 2020",international travel ban | ,20.0
7160,SGP,"Mar 24, 2020",No new mitigation,20.0
7161,SGP,"Mar 25, 2020",No new mitigation,20.0
7162,SGP,"Mar 26, 2020",No new mitigation,20.0
7163,SGP,"Mar 27, 2020",No new mitigation,20.0
7164,SGP,"Mar 28, 2020",No new mitigation,20.0
7165,SGP,"Mar 29, 2020",No new mitigation,20.0
7166,SGP,"Mar 30, 2020",No new mitigation,20.0
7167,SGP,"Mar 31, 2020",No new mitigation,20.0
7168,SGP,"Apr 01, 2020",No new mitigation,20.0
7169,LUX,"Dec 17, 2019",No new mitigation,0.0
7170,LUX,"Dec 18, 2019",No new mitigation,0.0
7171,LUX,"Dec 19, 2019",No new mitigation,0.0
7172,LUX,"Dec 20, 2019",No new mitigation,0.0
7173,LUX,"Dec 21, 2019",No new mitigation,0.0
7174,LUX,"Dec 22, 2019",No new mitigation,0.0
7175,LUX,"Dec 23, 2019",No new mitigation,0.0
7176,LUX,"Dec 24, 2019",No new mitigation,0.0
7177,LUX,"Dec 25, 2019",No new mitigation,0.0
7178,LUX,"Dec 26, 2019",No new mitigation,0.0
7179,LUX,"Dec 27, 2019",No new mitigation,0.0
7180,LUX,"Dec 28, 2019",No new mitigation,0.0
7181,LUX,"Dec 29, 2019",No new mitigation,0.0
7182,LUX,"Dec 30, 2019",No new mitigation,0.0
7183,LUX,"Dec 31, 2019",No new mitigation,0.0
7184,LUX,"Jan 01, 2020",No new mitigation,0.0
7185,LUX,"Jan 02, 2020",No new mitigation,0.0
7186,LUX,"Jan 03, 2020",No new mitigation,0.0
7187,LUX,"Jan 04, 2020",No new mitigation,0.0
7188,LUX,"Jan 05, 2020",No new mitigation,0.0
7189,LUX,"Jan 06, 2020",No new mitigation,0.0
7190,LUX,"Jan 07, 2020",No new mitigation,0.0
7191,LUX,"Jan 08, 2020",No new mitigation,0.0
7192,LUX,"Jan 09, 2020",No new mitigation,0.0
7193,LUX,"Jan 10, 2020",No new mitigation,0.0
7194,LUX,"Jan 11, 2020",No new mitigation,0.0
7195,LUX,"Jan 12, 2020",No new mitigation,0.0
7196,LUX,"Jan 13, 2020",No new mitigation,0.0
7197,LUX,"Jan 14, 2020",No new mitigation,0.0
7198,LUX,"Jan 15, 2020",No new mitigation,0.0
7199,LUX,"Jan 16, 2020",No new mitigation,0.0
7200,LUX,"Jan 17, 2020",No new mitigation,0.0
7201,LUX,"Jan 18, 2020",No new mitigation,0.0
7202,LUX,"Jan 19, 2020",No new mitigation,0.0
7203,LUX,"Jan 20, 2020",No new mitigation,0.0
7204,LUX,"Jan 21, 2020",No new mitigation,0.0
7205,LUX,"Jan 22, 2020",No new mitigation,0.0
7206,LUX,"Jan 23, 2020",No new mitigation,0.0
7207,LUX,"Jan 24, 2020",No new mitigation,0.0
7208,LUX,"Jan 25, 2020",No new mitigation,0.0
7209,LUX,"Jan 26, 2020",No new mitigation,0.0
7210,LUX,"Jan 27, 2020",No new mitigation,0.0
7211,LUX,"Jan 28, 2020",No new mitigation,0.0
7212,LUX,"Jan 29, 2020",No new mitigation,0.0
7213,LUX,"Jan 30, 2020",No new mitigation,0.0
7214,LUX,"Jan 31, 2020",No new mitigation,0.0
7215,LUX,"Feb 01, 2020",No new mitigation,0.0
7216,LUX,"Feb 02, 2020",No new mitigation,0.0
7217,LUX,"Feb 03, 2020",No new mitigation,0.0
7218,LUX,"Feb 04, 2020",No new mitigation,0.0
7219,LUX,"Feb 05, 2020",No new mitigation,0.0
7220,LUX,"Feb 06, 2020",No new mitigation,0.0
7221,LUX,"Feb 07, 2020",No new mitigation,0.0
7222,LUX,"Feb 08, 2020",No new mitigation,0.0
7223,LUX,"Feb 09, 2020",No new mitigation,0.0
7224,LUX,"Feb 10, 2020",No new mitigation,0.0
7225,LUX,"Feb 11, 2020",No new mitigation,0.0
7226,LUX,"Feb 12, 2020",No new mitigation,0.0
7227,LUX,"Feb 13, 2020",No new mitigation,0.0
7228,LUX,"Feb 14, 2020",No new mitigation,0.0
7229,LUX,"Feb 15, 2020",No new mitigation,0.0
7230,LUX,"Feb 16, 2020",No new mitigation,0.0
7231,LUX,"Feb 17, 2020",No new mitigation,0.0
7232,LUX,"Feb 18, 2020",No new mitigation,0.0
7233,LUX,"Feb 19, 2020",No new mitigation,0.0
7234,LUX,"Feb 20, 2020",No new mitigation,0.0
7235,LUX,"Feb 21, 2020",No new mitigation,0.0
7236,LUX,"Feb 22, 2020",No new mitigation,0.0
7237,LUX,"Feb 23, 2020",No new mitigation,0.0
7238,LUX,"Feb 24, 2020",No new mitigation,0.0
7239,LUX,"Feb 25, 2020",No new mitigation,0.0
7240,LUX,"Feb 26, 2020",No new mitigation,0.0
7241,LUX,"Feb 27, 2020",No new mitigation,0.0
7242,LUX,"Feb 28, 2020",No new mitigation,0.0
7243,LUX,"Feb 29, 2020",No new mitigation,0.0
7244,LUX,"Mar 01, 2020",No new mitigation,0.0
7245,LUX,"Mar 02, 2020",No new mitigation,0.0
7246,LUX,"Mar 03, 2020",No new mitigation,0.0
7247,LUX,"Mar 04, 2020",No new mitigation,0.0
7248,LUX,"Mar 05, 2020",No new mitigation,0.0
7249,LUX,"Mar 06, 2020",No new mitigation,0.0
7250,LUX,"Mar 07, 2020",No new mitigation,0.0
7251,LUX,"Mar 08, 2020",No new mitigation,0.0
7252,LUX,"Mar 09, 2020",No new mitigation,0.0
